"txId", "isin", "quantity", "customerId"
"ID02827","ISIN1013","1816","CUS1126"
"ID02828","ISIN1053","3322","CUS1149"
"ID02829","ISIN1089","6901","CUS1411"
"ID02830","ISIN1035","5594","CUS1427"
"ID02831","ISIN1024","3019","CUS1155"
"ID02832","ISIN1056","5511","CUS1300"
"ID02833","ISIN1018","2334","CUS1337"
"ID02834","ISIN1129","5833","CUS1327"
"ID02835","ISIN1144","3812","CUS1497"
"ID02836","ISIN1008","6977","CUS1090"
"ID02837","ISIN1001","9341","CUS1482"
"ID02838","ISIN1004","8054","CUS1126"
"ID02839","ISIN1120","3593","CUS1114"
"ID02840","ISIN1120","4306","CUS1320"
"ID02841","ISIN1035","2158","CUS1003"
"ID02842","ISIN1035","7087","CUS1133"
"ID02843","ISIN1062","7528","CUS1218"
"ID02844","ISIN1129","6146","CUS1107"
"ID02845","ISIN1057","1135","CUS1083"
"ID02846","ISIN1042","5471","CUS1049"
"ID02847","ISIN1003","6358","CUS1144"
"ID02848","ISIN1021","6469","CUS1380"
"ID02849","ISIN1141","8285","CUS1356"
"ID02850","ISIN1034","5750","CUS1177"
"ID02851","ISIN1049","5683","CUS1412"
"ID02852","ISIN1129","9682","CUS1334"
"ID02853","ISIN1056","6627","CUS1003"
"ID02854","ISIN1091","7963","CUS1038"
"ID02855","ISIN1090","6405","CUS1286"
"ID02856","ISIN1073","7545","CUS1434"
"ID02857","ISIN1129","2812","CUS1125"
"ID02858","ISIN1012","6945","CUS1239"
"ID02859","ISIN1061","9546","CUS1480"
"ID02860","ISIN1028","2418","CUS1141"
"ID02861","ISIN1112","9036","CUS1330"
"ID02862","ISIN1017","1203","CUS1344"
"ID02863","ISIN1104","7491","CUS1008"
"ID02864","ISIN1118","4381","CUS1472"
"ID02865","ISIN1053","2667","CUS1024"
"ID02866","ISIN1087","9394","CUS1424"
"ID02867","ISIN1136","6906","CUS1168"
"ID02868","ISIN1001","4498","CUS1437"
"ID02869","ISIN1063","9242","CUS1328"
"ID02870","ISIN1122","5775","CUS1200"
"ID02871","ISIN1120","1079","CUS1031"
"ID02872","ISIN1001","8759","CUS1152"
"ID02873","ISIN1106","4541","CUS1183"
"ID02874","ISIN1062","9486","CUS1431"
"ID02875","ISIN1023","2370","CUS1422"
"ID02876","ISIN1142","1080","CUS1240"
"ID02877","ISIN1126","7435","CUS1216"
"ID02878","ISIN1082","6988","CUS1333"
"ID02879","ISIN1052","2591","CUS1368"
"ID02880","ISIN1118","8247","CUS1183"
"ID02881","ISIN1030","7863","CUS1201"
"ID02882","ISIN1102","4694","CUS1364"
"ID02883","ISIN1119","4799","CUS1162"
"ID02884","ISIN1100","4681","CUS1499"
"ID02885","ISIN1142","7040","CUS1039"
"ID02886","ISIN1042","4499","CUS1170"
"ID02887","ISIN1001","1794","CUS1300"
"ID02888","ISIN1064","2641","CUS1477"
"ID02889","ISIN1102","9320","CUS1034"
"ID02890","ISIN1056","3770","CUS1432"
"ID02891","ISIN1087","8955","CUS1298"
"ID02892","ISIN1086","1614","CUS1255"
"ID02893","ISIN1056","7531","CUS1429"
"ID02894","ISIN1091","1252","CUS1121"
"ID02895","ISIN1101","1550","CUS1128"
"ID02896","ISIN1039","3591","CUS1257"
"ID02897","ISIN1008","8697","CUS1110"
"ID02898","ISIN1002","8375","CUS1450"
"ID02899","ISIN1030","2701","CUS1324"
"ID02900","ISIN1098","4265","CUS1378"
"ID02901","ISIN1096","9041","CUS1182"
"ID02902","ISIN1116","5527","CUS1452"
"ID02903","ISIN1091","6352","CUS1136"
"ID02904","ISIN1100","4271","CUS1385"
"ID02905","ISIN1142","5035","CUS1133"
"ID02906","ISIN1101","5071","CUS1226"
"ID02907","ISIN1064","6313","CUS1052"
"ID02908","ISIN1002","1181","CUS1223"
"ID02909","ISIN1062","8884","CUS1209"
"ID02910","ISIN1098","5166","CUS1364"
"ID02911","ISIN1054","4362","CUS1376"
"ID02912","ISIN1040","9190","CUS1338"
"ID02913","ISIN1066","9377","CUS1225"
"ID02914","ISIN1014","8840","CUS1035"
"ID02915","ISIN1074","8726","CUS1123"
"ID02916","ISIN1111","4206","CUS1181"
"ID02917","ISIN1039","8403","CUS1037"
"ID02918","ISIN1075","1238","CUS1051"
"ID02919","ISIN1058","6899","CUS1462"
"ID02920","ISIN1020","9520","CUS1354"
"ID02921","ISIN1098","3607","CUS1108"
"ID02922","ISIN1116","3542","CUS1479"
"ID02923","ISIN1105","9801","CUS1050"
"ID02924","ISIN1144","7137","CUS1218"
"ID02925","ISIN1044","5747","CUS1155"
"ID02926","ISIN1044","1713","CUS1107"
"ID02927","ISIN1058","4556","CUS1229"
"ID02928","ISIN1011","7524","CUS1435"
"ID02929","ISIN1078","2154","CUS1226"
"ID02930","ISIN1143","4993","CUS1177"
"ID02931","ISIN1062","1928","CUS1220"
"ID02932","ISIN1047","5643","CUS1147"
"ID02933","ISIN1106","6497","CUS1148"
"ID02934","ISIN1014","3918","CUS1283"
"ID02935","ISIN1134","7433","CUS1195"
"ID02936","ISIN1020","6955","CUS1458"
"ID02937","ISIN1000","6564","CUS1276"
"ID02938","ISIN1017","6570","CUS1391"
"ID02939","ISIN1015","5545","CUS1345"
"ID02940","ISIN1046","5420","CUS1456"
"ID02941","ISIN1027","5254","CUS1154"
"ID02942","ISIN1111","5830","CUS1240"
"ID02943","ISIN1099","6146","CUS1420"
"ID02944","ISIN1014","5515","CUS1346"
"ID02945","ISIN1122","5201","CUS1265"
"ID02946","ISIN1060","1509","CUS1218"
"ID02947","ISIN1010","5385","CUS1030"
"ID02948","ISIN1005","1800","CUS1179"
"ID02949","ISIN1073","1581","CUS1341"
"ID02950","ISIN1101","7494","CUS1047"
"ID02951","ISIN1113","7589","CUS1473"
"ID02952","ISIN1085","9756","CUS1299"
"ID02953","ISIN1005","1599","CUS1351"
"ID02954","ISIN1128","8330","CUS1226"
"ID02955","ISIN1140","5545","CUS1225"
"ID02956","ISIN1060","6329","CUS1427"
"ID02957","ISIN1131","7953","CUS1187"
"ID02958","ISIN1145","2110","CUS1297"
"ID02959","ISIN1077","4633","CUS1338"
"ID02960","ISIN1120","4993","CUS1282"
"ID02961","ISIN1075","3217","CUS1300"
"ID02962","ISIN1095","1034","CUS1439"
"ID02963","ISIN1019","9681","CUS1444"
"ID02964","ISIN1134","9004","CUS1260"
"ID02965","ISIN1016","9568","CUS1008"
"ID02966","ISIN1081","3586","CUS1358"
"ID02967","ISIN1106","2216","CUS1216"
"ID02968","ISIN1077","4126","CUS1019"
"ID02969","ISIN1110","3603","CUS1089"
"ID02970","ISIN1084","8020","CUS1254"
"ID02971","ISIN1139","4920","CUS1295"
"ID02972","ISIN1048","1173","CUS1299"
"ID02973","ISIN1023","9189","CUS1272"
"ID02974","ISIN1052","6585","CUS1386"
"ID02975","ISIN1088","8531","CUS1309"
"ID02976","ISIN1039","4430","CUS1451"
"ID02977","ISIN1108","2256","CUS1238"
"ID02978","ISIN1071","6844","CUS1491"
"ID02979","ISIN1108","3302","CUS1454"
"ID02980","ISIN1036","6337","CUS1015"
"ID02981","ISIN1134","4387","CUS1387"
"ID02982","ISIN1004","2380","CUS1351"
"ID02983","ISIN1101","1237","CUS1294"
"ID02984","ISIN1015","7716","CUS1140"
"ID02985","ISIN1141","9659","CUS1125"
"ID02986","ISIN1069","9298","CUS1372"
"ID02987","ISIN1094","7832","CUS1344"
"ID02988","ISIN1146","5298","CUS1324"
"ID02989","ISIN1059","7825","CUS1266"
"ID02990","ISIN1015","5050","CUS1467"
"ID02991","ISIN1070","6931","CUS1326"
"ID02992","ISIN1109","9424","CUS1342"
"ID02993","ISIN1057","5277","CUS1153"
"ID02994","ISIN1134","4421","CUS1396"
"ID02995","ISIN1090","6454","CUS1448"
"ID02996","ISIN1041","4426","CUS1174"
"ID02997","ISIN1098","7462","CUS1088"
"ID02998","ISIN1146","8804","CUS1023"
"ID02999","ISIN1061","2289","CUS1022"
"ID03000","ISIN1024","8542","CUS1481"
"ID03001","ISIN1071","7518","CUS1246"
"ID03002","ISIN1102","5399","CUS1157"
"ID03003","ISIN1101","9555","CUS1239"
"ID03004","ISIN1048","2997","CUS1026"
"ID03005","ISIN1114","8829","CUS1314"
"ID03006","ISIN1017","6482","CUS1249"
"ID03007","ISIN1115","4606","CUS1014"
"ID03008","ISIN1116","2431","CUS1471"
"ID03009","ISIN1012","2914","CUS1306"
"ID03010","ISIN1055","7498","CUS1326"
"ID03011","ISIN1147","4770","CUS1404"
"ID03012","ISIN1058","4845","CUS1157"
"ID03013","ISIN1132","6758","CUS1136"
"ID03014","ISIN1044","3534","CUS1471"
"ID03015","ISIN1049","1662","CUS1276"
"ID03016","ISIN1033","4919","CUS1413"
"ID03017","ISIN1022","6049","CUS1354"
"ID03018","ISIN1142","8459","CUS1079"
"ID03019","ISIN1092","2216","CUS1110"
"ID03020","ISIN1051","5801","CUS1403"
"ID03021","ISIN1094","6187","CUS1159"
"ID03022","ISIN1103","9003","CUS1443"
"ID03023","ISIN1001","3138","CUS1064"
"ID03024","ISIN1078","2270","CUS1323"
"ID03025","ISIN1076","1974","CUS1236"
"ID03026","ISIN1057","2023","CUS1449"
"ID03027","ISIN1096","3442","CUS1237"
"ID03028","ISIN1007","7659","CUS1076"
"ID03029","ISIN1102","6953","CUS1249"
"ID03030","ISIN1034","5314","CUS1351"
"ID03031","ISIN1127","3004","CUS1430"
"ID03032","ISIN1054","6889","CUS1188"
"ID03033","ISIN1149","2150","CUS1372"
"ID03034","ISIN1053","1507","CUS1147"
"ID03035","ISIN1097","8689","CUS1061"
"ID03036","ISIN1017","3640","CUS1389"
"ID03037","ISIN1089","4682","CUS1088"
"ID03038","ISIN1092","8923","CUS1128"
"ID03039","ISIN1128","4596","CUS1381"
"ID03040","ISIN1064","1855","CUS1258"
"ID03041","ISIN1130","6151","CUS1167"
"ID03042","ISIN1111","8579","CUS1058"
"ID03043","ISIN1110","8266","CUS1072"
"ID03044","ISIN1090","8592","CUS1364"
"ID03045","ISIN1045","8190","CUS1132"
"ID03046","ISIN1101","3086","CUS1336"
"ID03047","ISIN1128","1329","CUS1408"
"ID03048","ISIN1043","3653","CUS1102"
"ID03049","ISIN1035","5650","CUS1335"
"ID03050","ISIN1093","6678","CUS1227"
"ID03051","ISIN1127","5146","CUS1171"
"ID03052","ISIN1104","2394","CUS1344"
"ID03053","ISIN1109","4008","CUS1252"
"ID03054","ISIN1026","3341","CUS1484"
"ID03055","ISIN1025","6238","CUS1210"
"ID03056","ISIN1018","4700","CUS1116"
"ID03057","ISIN1133","7467","CUS1476"
"ID03058","ISIN1020","6732","CUS1266"
"ID03059","ISIN1119","1076","CUS1157"
"ID03060","ISIN1067","8322","CUS1298"
"ID03061","ISIN1065","7934","CUS1010"
"ID03062","ISIN1027","5440","CUS1308"
"ID03063","ISIN1120","9801","CUS1070"
"ID03064","ISIN1050","9518","CUS1232"
"ID03065","ISIN1105","9661","CUS1425"
"ID03066","ISIN1044","4088","CUS1280"
"ID03067","ISIN1057","6785","CUS1020"
"ID03068","ISIN1006","8314","CUS1305"
"ID03069","ISIN1057","3740","CUS1108"
"ID03070","ISIN1077","8821","CUS1124"
"ID03071","ISIN1075","8749","CUS1479"
"ID03072","ISIN1128","2674","CUS1280"
"ID03073","ISIN1122","1940","CUS1472"
"ID03074","ISIN1072","4835","CUS1477"
"ID03075","ISIN1077","4120","CUS1192"
"ID03076","ISIN1035","2412","CUS1168"
"ID03077","ISIN1150","3425","CUS1180"
"ID03078","ISIN1008","4882","CUS1027"
"ID03079","ISIN1128","7799","CUS1197"
"ID03080","ISIN1102","3831","CUS1008"
"ID03081","ISIN1125","9923","CUS1190"
"ID03082","ISIN1080","2924","CUS1283"
"ID03083","ISIN1028","6191","CUS1011"
"ID03084","ISIN1124","8826","CUS1261"
"ID03085","ISIN1044","6647","CUS1253"
"ID03086","ISIN1124","1621","CUS1301"
"ID03087","ISIN1045","6522","CUS1112"
"ID03088","ISIN1139","7509","CUS1444"
"ID03089","ISIN1150","6963","CUS1253"
"ID03090","ISIN1062","7765","CUS1432"
"ID03091","ISIN1107","3817","CUS1321"
"ID03092","ISIN1073","1362","CUS1343"
"ID03093","ISIN1117","8228","CUS1291"
"ID03094","ISIN1014","5419","CUS1052"
"ID03095","ISIN1099","3782","CUS1324"
"ID03096","ISIN1067","3433","CUS1369"
"ID03097","ISIN1016","5611","CUS1210"
"ID03098","ISIN1131","8211","CUS1061"
"ID03099","ISIN1093","2887","CUS1207"
"ID03100","ISIN1033","8212","CUS1183"
"ID03101","ISIN1031","6854","CUS1366"
"ID03102","ISIN1001","9010","CUS1214"
"ID03103","ISIN1092","9466","CUS1068"
"ID03104","ISIN1119","5554","CUS1333"
"ID03105","ISIN1069","3915","CUS1361"
"ID03106","ISIN1104","4099","CUS1035"
"ID03107","ISIN1004","8438","CUS1021"
"ID03108","ISIN1020","4294","CUS1467"
"ID03109","ISIN1084","6379","CUS1153"
"ID03110","ISIN1069","9954","CUS1135"
"ID03111","ISIN1033","1423","CUS1166"
"ID03112","ISIN1016","2106","CUS1234"
"ID03113","ISIN1034","4120","CUS1443"
"ID03114","ISIN1066","4774","CUS1303"
"ID03115","ISIN1082","2520","CUS1470"
"ID03116","ISIN1083","5675","CUS1089"
"ID03117","ISIN1115","3349","CUS1039"
"ID03118","ISIN1023","5122","CUS1187"
"ID03119","ISIN1074","1851","CUS1345"
"ID03120","ISIN1023","2301","CUS1130"
"ID03121","ISIN1001","8494","CUS1012"
"ID03122","ISIN1105","4241","CUS1234"
"ID03123","ISIN1126","1196","CUS1159"
"ID03124","ISIN1074","2763","CUS1059"
"ID03125","ISIN1010","1638","CUS1277"
"ID03126","ISIN1025","8007","CUS1354"
"ID03127","ISIN1054","8538","CUS1390"
"ID03128","ISIN1101","6529","CUS1073"
"ID03129","ISIN1076","7314","CUS1014"
"ID03130","ISIN1040","7897","CUS1500"
"ID03131","ISIN1074","8224","CUS1120"
"ID03132","ISIN1007","1276","CUS1361"
"ID03133","ISIN1000","7347","CUS1235"
"ID03134","ISIN1062","2905","CUS1452"
"ID03135","ISIN1129","4693","CUS1202"
"ID03136","ISIN1097","8147","CUS1367"
"ID03137","ISIN1063","3263","CUS1135"
"ID03138","ISIN1125","7978","CUS1200"
"ID03139","ISIN1137","9253","CUS1454"
"ID03140","ISIN1034","1204","CUS1251"
"ID03141","ISIN1062","4326","CUS1426"
"ID03142","ISIN1111","4243","CUS1240"
"ID03143","ISIN1035","3296","CUS1482"
"ID03144","ISIN1036","2235","CUS1297"
"ID03145","ISIN1028","1755","CUS1204"
"ID03146","ISIN1004","5163","CUS1048"
"ID03147","ISIN1025","8633","CUS1384"
"ID03148","ISIN1046","7254","CUS1087"
"ID03149","ISIN1001","2987","CUS1112"
"ID03150","ISIN1112","4620","CUS1290"
"ID03151","ISIN1025","3167","CUS1364"
"ID03152","ISIN1085","5916","CUS1498"
"ID03153","ISIN1016","6939","CUS1482"
"ID03154","ISIN1003","4989","CUS1058"
"ID03155","ISIN1039","5114","CUS1091"
"ID03156","ISIN1107","4498","CUS1418"
"ID03157","ISIN1053","5267","CUS1417"
"ID03158","ISIN1060","2324","CUS1132"
"ID03159","ISIN1083","6216","CUS1466"
"ID03160","ISIN1050","7078","CUS1221"
"ID03161","ISIN1137","2409","CUS1359"
"ID03162","ISIN1124","9998","CUS1297"
"ID03163","ISIN1004","3060","CUS1374"
"ID03164","ISIN1146","6220","CUS1175"
"ID03165","ISIN1041","9892","CUS1493"
"ID03166","ISIN1009","4408","CUS1297"
"ID03167","ISIN1061","4558","CUS1437"
"ID03168","ISIN1034","3642","CUS1453"
"ID03169","ISIN1131","5878","CUS1042"
"ID03170","ISIN1019","3789","CUS1413"
"ID03171","ISIN1114","4960","CUS1258"
"ID03172","ISIN1051","4173","CUS1453"
"ID03173","ISIN1011","4329","CUS1426"
"ID03174","ISIN1081","2572","CUS1021"
"ID03175","ISIN1120","1449","CUS1208"
"ID03176","ISIN1083","9692","CUS1377"
"ID03177","ISIN1005","1311","CUS1003"
"ID03178","ISIN1065","6392","CUS1240"
"ID03179","ISIN1041","5337","CUS1352"
"ID03180","ISIN1007","4742","CUS1469"
"ID03181","ISIN1024","9062","CUS1188"
"ID03182","ISIN1036","2432","CUS1493"
"ID03183","ISIN1147","6250","CUS1292"
"ID03184","ISIN1048","6096","CUS1384"
"ID03185","ISIN1022","4307","CUS1032"
"ID03186","ISIN1075","3616","CUS1425"
"ID03187","ISIN1138","8372","CUS1323"
"ID03188","ISIN1044","3735","CUS1430"
"ID03189","ISIN1117","8062","CUS1040"
"ID03190","ISIN1097","8951","CUS1132"
"ID03191","ISIN1009","8846","CUS1073"
"ID03192","ISIN1008","4467","CUS1385"
"ID03193","ISIN1039","5714","CUS1391"
"ID03194","ISIN1096","5324","CUS1158"
"ID03195","ISIN1127","3807","CUS1026"
"ID03196","ISIN1072","6792","CUS1153"
"ID03197","ISIN1010","6627","CUS1472"
"ID03198","ISIN1074","8072","CUS1060"
"ID03199","ISIN1136","4247","CUS1184"
"ID03200","ISIN1127","8570","CUS1362"
"ID03201","ISIN1047","8762","CUS1192"
"ID03202","ISIN1046","3758","CUS1185"
"ID03203","ISIN1065","8971","CUS1435"
"ID03204","ISIN1037","6623","CUS1419"
"ID03205","ISIN1109","9928","CUS1320"
"ID03206","ISIN1077","4864","CUS1490"
"ID03207","ISIN1006","5304","CUS1178"
"ID03208","ISIN1057","1523","CUS1173"
"ID03209","ISIN1146","8207","CUS1234"
"ID03210","ISIN1144","1374","CUS1424"
"ID03211","ISIN1129","7984","CUS1131"
"ID03212","ISIN1054","1585","CUS1156"
"ID03213","ISIN1112","5941","CUS1410"
"ID03214","ISIN1098","9698","CUS1431"
"ID03215","ISIN1135","1731","CUS1323"
"ID03216","ISIN1023","8418","CUS1293"
"ID03217","ISIN1081","5258","CUS1151"
"ID03218","ISIN1024","9825","CUS1138"
"ID03219","ISIN1144","8471","CUS1273"
"ID03220","ISIN1072","7298","CUS1179"
"ID03221","ISIN1034","2632","CUS1102"
"ID03222","ISIN1146","1270","CUS1218"
"ID03223","ISIN1081","5912","CUS1486"
"ID03224","ISIN1000","7186","CUS1265"
"ID03225","ISIN1136","1303","CUS1389"
"ID03226","ISIN1068","5023","CUS1224"
"ID03227","ISIN1012","6370","CUS1037"
"ID03228","ISIN1053","6296","CUS1333"
"ID03229","ISIN1035","9527","CUS1335"
"ID03230","ISIN1120","5504","CUS1486"
"ID03231","ISIN1112","4152","CUS1181"
"ID03232","ISIN1080","2847","CUS1275"
"ID03233","ISIN1092","5678","CUS1102"
"ID03234","ISIN1067","5455","CUS1308"
"ID03235","ISIN1083","2636","CUS1206"
"ID03236","ISIN1150","7953","CUS1010"
"ID03237","ISIN1146","9063","CUS1317"
"ID03238","ISIN1117","8616","CUS1340"
"ID03239","ISIN1020","3365","CUS1000"
"ID03240","ISIN1047","6469","CUS1400"
"ID03241","ISIN1094","5009","CUS1219"
"ID03242","ISIN1006","2147","CUS1474"
"ID03243","ISIN1119","1937","CUS1150"
"ID03244","ISIN1127","6141","CUS1161"
"ID03245","ISIN1004","1362","CUS1184"
"ID03246","ISIN1123","9911","CUS1126"
"ID03247","ISIN1091","5356","CUS1258"
"ID03248","ISIN1122","4464","CUS1167"
"ID03249","ISIN1059","5883","CUS1047"
"ID03250","ISIN1143","1973","CUS1066"
"ID03251","ISIN1061","6654","CUS1116"
"ID03252","ISIN1003","2365","CUS1486"
"ID03253","ISIN1045","1302","CUS1047"
"ID03254","ISIN1030","9075","CUS1290"
"ID03255","ISIN1062","4178","CUS1302"
"ID03256","ISIN1050","6063","CUS1239"
"ID03257","ISIN1036","3854","CUS1400"
"ID03258","ISIN1114","7205","CUS1133"
"ID03259","ISIN1102","3760","CUS1340"
"ID03260","ISIN1027","3361","CUS1203"
"ID03261","ISIN1128","4024","CUS1475"
"ID03262","ISIN1043","4029","CUS1445"
"ID03263","ISIN1084","5247","CUS1081"
"ID03264","ISIN1093","7079","CUS1114"
"ID03265","ISIN1033","4050","CUS1356"
"ID03266","ISIN1030","8482","CUS1202"
"ID03267","ISIN1041","7412","CUS1121"
"ID03268","ISIN1073","3365","CUS1330"
"ID03269","ISIN1137","9268","CUS1099"
"ID03270","ISIN1091","5620","CUS1438"
"ID03271","ISIN1047","4172","CUS1183"
"ID03272","ISIN1117","7320","CUS1395"
"ID03273","ISIN1138","4901","CUS1415"
"ID03274","ISIN1083","7616","CUS1214"
"ID03275","ISIN1026","6315","CUS1151"
"ID03276","ISIN1113","8565","CUS1091"
"ID03277","ISIN1093","8171","CUS1146"
"ID03278","ISIN1036","5702","CUS1259"
"ID03279","ISIN1016","9489","CUS1162"
"ID03280","ISIN1098","5251","CUS1275"
"ID03281","ISIN1135","2727","CUS1381"
"ID03282","ISIN1012","7896","CUS1045"
"ID03283","ISIN1012","9194","CUS1464"
"ID03284","ISIN1136","1435","CUS1192"
"ID03285","ISIN1063","9420","CUS1311"
"ID03286","ISIN1119","8401","CUS1329"
"ID03287","ISIN1009","6759","CUS1128"
"ID03288","ISIN1141","3753","CUS1043"
"ID03289","ISIN1106","5230","CUS1494"
"ID03290","ISIN1018","1823","CUS1204"
"ID03291","ISIN1120","5941","CUS1053"
"ID03292","ISIN1014","5960","CUS1274"
"ID03293","ISIN1003","3878","CUS1038"
"ID03294","ISIN1055","2598","CUS1266"
"ID03295","ISIN1142","6730","CUS1180"
"ID03296","ISIN1077","9108","CUS1004"
"ID03297","ISIN1106","8116","CUS1400"
"ID03298","ISIN1031","6420","CUS1379"
"ID03299","ISIN1052","6274","CUS1300"
"ID03300","ISIN1037","2949","CUS1062"
"ID03301","ISIN1061","3094","CUS1381"
"ID03302","ISIN1057","7938","CUS1424"
"ID03303","ISIN1032","7497","CUS1386"
"ID03304","ISIN1131","7531","CUS1366"
"ID03305","ISIN1015","8390","CUS1230"
"ID03306","ISIN1031","9561","CUS1163"
"ID03307","ISIN1137","4958","CUS1463"
"ID03308","ISIN1128","4960","CUS1283"
"ID03309","ISIN1049","1318","CUS1242"
"ID03310","ISIN1005","4882","CUS1045"
"ID03311","ISIN1091","8879","CUS1143"
"ID03312","ISIN1093","4898","CUS1241"
"ID03313","ISIN1142","4069","CUS1112"
"ID03314","ISIN1082","7967","CUS1408"
"ID03315","ISIN1108","3937","CUS1155"
"ID03316","ISIN1036","8524","CUS1075"
"ID03317","ISIN1042","9913","CUS1432"
"ID03318","ISIN1132","2635","CUS1067"
"ID03319","ISIN1040","3445","CUS1394"
"ID03320","ISIN1060","1478","CUS1071"
"ID03321","ISIN1144","4324","CUS1151"
"ID03322","ISIN1131","4800","CUS1249"
"ID03323","ISIN1079","7942","CUS1310"
"ID03324","ISIN1117","2674","CUS1267"
"ID03325","ISIN1120","9294","CUS1077"
"ID03326","ISIN1107","5948","CUS1185"
"ID03327","ISIN1071","5904","CUS1256"
"ID03328","ISIN1106","9814","CUS1355"
"ID03329","ISIN1078","4323","CUS1456"
"ID03330","ISIN1116","8016","CUS1028"
"ID03331","ISIN1052","2389","CUS1284"
"ID03332","ISIN1083","8012","CUS1461"
"ID03333","ISIN1097","7799","CUS1086"
"ID03334","ISIN1124","4116","CUS1448"
"ID03335","ISIN1063","4792","CUS1294"
"ID03336","ISIN1069","1083","CUS1249"
"ID03337","ISIN1015","7275","CUS1471"
"ID03338","ISIN1054","9893","CUS1410"
"ID03339","ISIN1080","5666","CUS1383"
"ID03340","ISIN1084","5770","CUS1048"
"ID03341","ISIN1041","3107","CUS1447"
"ID03342","ISIN1039","8717","CUS1258"
"ID03343","ISIN1091","1670","CUS1267"
"ID03344","ISIN1052","9558","CUS1188"
"ID03345","ISIN1005","7444","CUS1484"
"ID03346","ISIN1139","2414","CUS1137"
"ID03347","ISIN1058","2098","CUS1186"
"ID03348","ISIN1078","5622","CUS1384"
"ID03349","ISIN1076","4096","CUS1296"
"ID03350","ISIN1093","6858","CUS1286"
"ID03351","ISIN1131","8276","CUS1294"
"ID03352","ISIN1033","6007","CUS1302"
"ID03353","ISIN1049","3147","CUS1276"
"ID03354","ISIN1134","4407","CUS1007"
"ID03355","ISIN1134","5203","CUS1207"
"ID03356","ISIN1110","8219","CUS1437"
"ID03357","ISIN1065","3293","CUS1322"
"ID03358","ISIN1095","5006","CUS1420"
"ID03359","ISIN1142","9317","CUS1040"
"ID03360","ISIN1013","8166","CUS1067"
"ID03361","ISIN1149","2991","CUS1059"
"ID03362","ISIN1116","6621","CUS1246"
"ID03363","ISIN1038","8030","CUS1032"
"ID03364","ISIN1105","7661","CUS1434"
"ID03365","ISIN1139","8275","CUS1159"
"ID03366","ISIN1065","7665","CUS1021"
"ID03367","ISIN1040","8887","CUS1125"
"ID03368","ISIN1083","7597","CUS1206"
"ID03369","ISIN1012","8860","CUS1416"
"ID03370","ISIN1146","4151","CUS1108"
"ID03371","ISIN1049","2676","CUS1204"
"ID03372","ISIN1050","1419","CUS1066"
"ID03373","ISIN1032","8686","CUS1097"
"ID03374","ISIN1060","2462","CUS1361"
"ID03375","ISIN1047","1661","CUS1084"
"ID03376","ISIN1092","5587","CUS1006"
"ID03377","ISIN1061","6422","CUS1118"
"ID03378","ISIN1068","8887","CUS1145"
"ID03379","ISIN1020","1299","CUS1253"
"ID03380","ISIN1149","4408","CUS1497"
"ID03381","ISIN1085","9738","CUS1009"
"ID03382","ISIN1118","7437","CUS1227"
"ID03383","ISIN1108","9359","CUS1348"
"ID03384","ISIN1044","2901","CUS1354"
"ID03385","ISIN1078","5161","CUS1321"
"ID03386","ISIN1114","8891","CUS1205"
"ID03387","ISIN1001","2188","CUS1391"
"ID03388","ISIN1114","3203","CUS1006"
"ID03389","ISIN1130","4338","CUS1081"
"ID03390","ISIN1108","4557","CUS1372"
"ID03391","ISIN1130","1145","CUS1317"
"ID03392","ISIN1072","6517","CUS1373"
"ID03393","ISIN1090","1199","CUS1232"
"ID03394","ISIN1130","5885","CUS1364"
"ID03395","ISIN1025","8739","CUS1024"
"ID03396","ISIN1088","4629","CUS1278"
"ID03397","ISIN1102","1231","CUS1491"
"ID03398","ISIN1030","8775","CUS1007"
"ID03399","ISIN1136","4939","CUS1250"
"ID03400","ISIN1130","1693","CUS1229"
"ID03401","ISIN1041","8418","CUS1011"
"ID03402","ISIN1126","3259","CUS1103"
"ID03403","ISIN1097","4391","CUS1352"
"ID03404","ISIN1040","2210","CUS1379"
